Title,Description,URL,Provider,Date Published
Fujitsu and <b>Supermicro</b> announce strategic collaboration to develop green AI computing technology and liquid-cooled datacenter solutions,"Please turn it on to view this content. Fujitsu Limited and <b>Supermicro</b>, Inc. (NASDAQ: SMCI), today announced they will collaborate to establish a long-term strategic engagement in technology and business, to develop and market a platform with Fujitsu’s ...",https://www.fujitsu.com/global/about/resources/news/press-releases/2024/1003-01.html,Fujitsu,2024-10-03T00:00:00.0000000Z
<b>Super Micro</b> Computer Stock Plunges on Report of Federal Accounting Probe,"David Paul Morris / Bloomberg via Getty Images <b>Super Micro</b> Computer, or <b>Supermicro</b>, reportedly is under investigation by federal officials over questions about its accounting. The Wall Street ...",https://www.investopedia.com/super-micro-computer-stock-plunges-on-report-of-federal-accounting-probe-8718902,Investopedia,2024-09-26T17:52:00.0000000Z
<b>Supermicro</b>-OpenBMC,Any build requires an environment set up according to your hardware target. There is a special script in the root of this repository that can be used to configure the environment as needed. The script is called setup and takes the name of your hardware ...,https://github.com/supermicro/Supermicro-OpenBMC,GitHub,2023-08-03T00:37:00.0000000Z
"SES AI Collaborates with NVIDIA, Crusoe, and <b>Supermicro</b> on AI for Science Initiative to Accelerate Material Discovery in Electric Transportation","SES AI Corporation (“SES AI”) (NYSE: SES), a global leader in the development and manufacturing of high-performance Li-Metal batteries, today announced a groundbreaking initiative to accelerate material discovery in electric transportation.",https://www.afp.com/de/news/1313/ses-ai-collaborates-nvidia-crusoe-and-supermicro-ai-science-initiative-accelerate-material-discovery-electric-transportation-202409174547481,AFP,2024-09-17T15:54:00.0000000Z
MisterCalvin/<b>supermicro</b>-java-ikvm,"A Docker container for connecting to <b>Supermicro</b> Java based iKVM Viewers, built from jlesage/docker-baseimage-gui. See Disclaimers &amp; Current Bugs before using. version ...",https://github.com/MisterCalvin/supermicro-java-ikvm,GitHub,2023-12-13T01:12:00.0000000Z
Will Nvidia Stock Drop as Much as <b>Supermicro</b>? 3 Points to Consider.,"<b>Supermicro</b> delayed the filing of its latest 10-K on Aug. 28, a day after short-seller Hindenburg Research released a report alleged accounting irregularities at the company. As a short-seller ...",https://www.nasdaq.com/articles/will-nvidia-stock-drop-much-supermicro-3-points-consider,Nasdaq,2024-09-28T09:03:00.0000000Z
<b>Super Micro</b> Computer update: Wild week for SMCI as stock split date approaches amid reported DOJ probe,"<b>Super Micro</b> Computer, better known as <b>Supermicro</b>, is going through one of the most contentious periods in its 30-plus year history this week thanks to two major events. The first is news that the ...",https://www.fastcompany.com/91198704/super-micro-computer-smci-stock-split-date-nears-doj-probe-news,Fast Company,2024-09-27T00:00:00.0000000Z
<b>Supermicro</b> under pressure: US server company&#39;s share price plummets,"A financial company accuses Supermicro of manipulating its accounts. The share price, which rose enormously in the wake of the AI hype, collapsed as a result.",https://www.heise.de/en/news/Supermicro-under-pressure-US-server-company-s-share-price-plummets-9955888.html,heise online,2024-09-27T14:07:00.0000000Z
<b>Super Micro</b> Computer&#39;s 10-for-1 Stock Split Is Happening Today. Here&#39;s What You Need to Know.,<b>Supermicro</b> joins the list of other high-flying artificial intelligence (AI) stocks -- such as Nvidia and Broadcom-- that have completed such operations in recent months. These market giants have ...,https://www.nasdaq.com/articles/super-micro-computers-10-1-stock-split-happening-today-heres-what-you-need-know,Nasdaq,2024-09-30T08:15:00.0000000Z
<b>Supermicro</b> Pays $17.5M SEC Fine Over Alleged Accounting Violations,"According to the SEC, former <b>Supermicro</b> CFO Howard Hideshima allegedly encouraged employees to maximize revenue at the end of quarters without putting controls in place to accurately record it ...",https://www.crn.com/news/data-center/supermicro-pays-17-5m-sec-fine-over-alleged-accounting-violations,CRN,2020-08-25T21:33:00.0000000Z
Why is <b>Super Micro</b> Computer’s stock price so ‘low’ today? Don’t worry. SMCI just split,"Since the end of August, <b>Super Micro</b> Computer, Inc. has had a rough time. The company, also known as <b>Supermicro</b>, is one of America’s largest manufacturers of high-end servers—like the kind ...",https://www.fastcompany.com/91200806/smci-stock-split-today-dont-worry-low-super-micro-computer-shares,Fast Company,2024-10-01T00:00:00.0000000Z
<b>Super Micro</b> plunges as prosecutor reviews accounting claims,SUPER Micro Computer fell the most in a month on a report that the US Justice Department is looking into an ex-employee’s claims that the server maker violated accounting rules just a few years after settling a bookkeeping case with a top financial regulator.,https://www.businesstimes.com.sg/companies-markets/telcos-media-tech/super-micro-plunges-prosecutor-reviews-accounting-claims,Business Times,2024-09-26T23:11:00.0000000Z
