Title,Description,URL,Provider,Date Published
"US Jury Claims <b>Cognizant</b> Discriminated Against Non-Indian Workers, Firm To Appeal","The class-action lawsuit claimed that “Cognizant ousted many non-Indian workers” by first taking them off projects and “benching” them without work, then keeping them benched until firing them in accordance with a company policy, reports Siliconvalley.com.",https://www.news18.com/business/us-jury-claims-cognizant-discriminated-against-non-indian-workers-firm-to-appeal-9078341.html,CNN-News18,2024-10-08T07:59:00.0000000Z
<b>Cognizant</b> Technology Solutions Corp. stock outperforms competitors despite losses on the day,"Shares of Cognizant Technology Solutions Corp. CTSH slid 1.48% to $76.00 Monday, on what proved to be an all-around rough trading session for the stock market, with the S&amp;P 500 Index SPX falling 0.96% to 5,695.94 and Dow Jones Industrial Average DJIA falling 0.94% to 41,954.24.",https://www.marketwatch.com/data-news/cognizant-technology-solutions-corp-stock-outperforms-competitors-despite-losses-on-the-day-dfc132c1-bfc20995fc89,MarketWatch,2024-10-07T20:58:00.0000000Z
"<b>Cognizant</b> favoured H-1B holders over non-Indian workers, says US jury","This case dates back to 2017 when a class-action lawsuit was filed against the IT giant, accusing it of bias in its employment practices.",https://www.msn.com/en-in/money/news/cognizant-favoured-h-1b-holders-over-non-indian-workers-says-us-jury/ar-AA1rS3B3,India Today on MSN.com,2024-10-08T06:44:42.0000000Z
"<b>Cognizant</b> Technology Solutions Corp. stock rises Monday, still underperforms market","Cognizant Technology Solutions Corp. closed $3.09 short of its 52-week high ($80.27), which the company reached on August 1st.",https://www.marketwatch.com/data-news/cognizant-technology-solutions-corp-stock-rises-monday-still-underperforms-market-dde5a84b-bc3d24cf8dea,MarketWatch,2024-08-19T21:01:00.0000000Z
"Cyberabad police, IT industry leaders join hands to explore solutions for traffic congestion","The Cyberabad police, in a meeting with the representatives of the IT companies explored several actionable strategies that can be implemented for ease traffic situation in Hi-tec City area",https://telanganatoday.com/cyberabad-police-it-industry-leaders-join-hands-to-explore-solutions-for-traffic-congestion,Telangana Today,2024-10-07T15:38:00.0000000Z
<b>Cognizant</b> to set up techfin centre at GIFT City by February ’25,"The new facility will serve as a strategic hub for the US-headquartered IT firm for delivering advanced technology solutions for clients in banking, financial services, and insurance (BFSI) industries.",https://indianexpress.com/article/cities/ahmedabad/cognizant-to-set-up-techfin-centre-at-gift-city-by-february-25-9596916/,The Indian Express,2024-09-30T20:32:00.0000000Z
Garuda Construction Raises Rs 75 Crore From Anchor Investors Ahead Of Rs 264 Crore IPO,"On the financial front, Garuda Construction&#39;s net profit increased to Rs 36.4 crore in fiscal 2024 from Rs 18.8 crore in fiscal 2022, at a compounded annual growth rate of 25%. The revenue from operations during the same period climbed to Rs 154.2 crore from Rs 77 crore at a CAGR of 26%.",https://www.ndtvprofit.com/ipos/garuda-construction-ipo-raises-rs-75-crore-from-anchor-investors,ndtvprofit,2024-10-07T16:45:00.0000000Z
Climate change: Reps explore ways for Nigeria to tap into $23bn green fund,Reps tasked FG on the need to explore abounding employment and investment opportunities in the climate investment funds,https://tribuneonlineng.com/climate-change-reps-explore-ways-for-nigeria-to-tap-into-23bn-green-fund/,Nigerian Tribune,2024-10-08T13:39:00.0000000Z
Australia must be ‘<b>cognizant</b>’ of the threats amid national terrorism threat level,New South Wales Premier Chris Minns says Australians need to be “cognizant of the threats” given that Australia’s terrorism threat level is probable. Protests in Sydney and Melbourne are set to go ahead to mark one year since the October 7 attacks by Hamas.,https://www.msn.com/en-au/news/other/australia-must-be-cognizant-of-the-threats-amid-national-terrorism-threat-level/ar-AA1rL5ye,Sky News Australia on MSN.com,2024-10-05T23:31:00.0000000Z
<b>Cognizant</b> to Establish Techfin Center at GIFT City,"Cognizant announces plans to open a &#39;techfin center&#39; at GIFT City, Gandhinagar, India, serving BFSI clients. The center will initially house 500 associates, with plans to scale up to 2,000 employees over the next three years.",https://money.rediff.com/news/market/cognizant-to-establish-techfin-center-at-gift-city/16469920240930,money.rediff,2024-09-30T12:28:00.0000000Z
How the Dolphins Created Their Own Mess At Back-Up Quarterback,"In the NFL, teams often say, &quot;If you have two quarterbacks, you have none.&quot; But in the Miami Dolphins&#39; case, not having any viable back-up quarterback options behind Tua Tagovailoa — the most injury-prone quarterback in the NFL — was a predictably disastrous proposition.",https://www.miaminewtimes.com/news/commentary-miami-dolphins-made-their-own-mess-at-back-up-quarterback-21448475,Miami New Times,2024-10-07T13:00:00.0000000Z
Catalysing innovation at scale,"To take advantage of these opportunities, <b>Cognizant</b> and Microsoft announced a global partnership to expand adoption of generative AI in the enterprise, and drive industry transformation. As part of the partnership, <b>Cognizant</b> purchased 25,000 Microsoft 365 ...",https://www.microsoft.com/en-in/aifirstmovers/cognizant,Microsoft,2024-05-29T13:56:00.0000000Z
<b>Cognizant</b> favoured H-1B holders over non-Indian workers,"The plaintiffs proved that Cognizant had engaged in intentional discrimination, specifically targeting non-South Asian and non-Indian employees for termination when they were benched.",https://www.financialexpress.com/business/industry-cognizant-favoured-h-1b-holders-over-non-indian-workers-3634813/,The Financial Express,2024-10-08T21:45:00.0000000Z
"US court finds <b>Cognizant</b> guilty of discrimination against non-Indians, company to appeal","A US district court has found Cognizant Technologies Solutions guilty of discrimination against non-Indians, saying the company’s conduct meets the standard for punitive damages. The company plans to appeal the verdict, a source said.",https://www.moneycontrol.com/technology/us-court-finds-cognizant-guilty-of-discrimination-against-non-indians-company-to-appeal-article-12837684.html,moneycontrol.com,2024-10-08T04:29:00.0000000Z
<b>Cognizant</b> Technology Solutions Corporation (CTSH) Expands AI Capabilities with Belcan Acquisition and Launch of AI-Powered <b>Cognizant</b> Moment,"We recently compiled a list of the AI News Investors Probably Missed. In this article, we are going to take a look at where Cognizant Technology Solutions Corporation (NASDAQ:CTSH) stands against the other AI stocks.",https://www.msn.com/en-us/money/technology/amazon-com-inc-amzn-expands-aws-collaboration-with-slb-to-scale-ai-data-and-cloud-technologies-in-the-energy-sector/ar-AA1rCVZQ,Insider Monkey on MSN.com,2024-10-03T07:04:28.0000000Z
