Company_ID,CompanyName,ESG_score,Country,Sector,Industrygroup,Industry,Language,Year,Scope 1 Carbon Emissions,Scope 2 Carbon Emissions,Scope 3 Carbon Emissions,Energy Consumption,Water Consumption,Waste Generation,Environmental Policy & Management,Turnover Rate,Total Employees,Gender Diversity,Training (Number of Times),Training (Average Hours),Employee Fatalities,Occupational Injury,Communities and Philanthropy,Consumer Privacy Protection,Board Composition,Ethical Behavior,Cyber Security,Alignment with Frameworks,Assurance,Policy Influence,Risk & Crisis Management,Partnerships and Collaborations,Public Sentiment,Market Share,Profitability,WACC,Volatility,Liquidity,Beta Coefficient,GDP Growth,Unemployment
29,HUAWEI,56.341667,China,Information Technology,Software & Services,System Software,CN,2021,1.1268333400000001,1.1268333400000001,1.1268333400000001,0.5634166700000001,0.5634166700000001,0.5634166700000001,1.1268333400000001,1.1268333400000001,1.1268333400000001,1.1268333400000001,0.5634166700000001,0.5634166700000001,0.5634166700000001,0.5634166700000001,0.5634166700000001,2.8170833500000003,8.45125005,8.45125005,5.634166700000001,1.1268333400000001,1.1268333400000001,2.2536666800000003,2.8170833500000003,2.8170833500000003,1.4085416750000002,2.8170833500000003,1.1268333400000001,0.5634166700000001,0.5634166700000001,0.5634166700000001,0.28170833500000003,0.5634166700000001,0.5634166700000001
30,HUAWEI,57.4,China,Information Technology,Software & Services,System Software,CN,2022,1.148,1.148,1.148,0.574,0.574,0.574,1.148,1.148,1.148,1.148,0.574,0.574,0.574,0.574,0.574,2.87,8.61,8.61,5.74,1.148,1.148,2.296,2.87,2.87,1.435,2.87,1.148,0.574,0.574,0.574,0.287,0.574,0.574
31,HUAWEI,59.666667,China,Information Technology,Software & Services,System Software,CN,2023,1.19333334,1.19333334,1.19333334,0.59666667,0.59666667,0.59666667,1.19333334,1.19333334,1.19333334,1.19333334,0.59666667,0.59666667,0.59666667,0.59666667,0.59666667,2.98333335,8.95000005,8.95000005,5.9666667,1.19333334,1.19333334,2.38666668,2.98333335,2.98333335,1.491666675,2.98333335,1.19333334,0.59666667,0.59666667,0.59666667,0.298333335,0.59666667,0.59666667
32,Kingdee International Software Group,82.6,China,Information Technology,Software & Services,Application Software,EN,2020,1.652,1.652,1.652,0.826,0.826,0.826,1.652,1.652,1.652,1.652,0.826,0.826,0.826,0.826,0.826,4.13,12.389999999999999,12.389999999999999,8.26,1.652,1.652,3.304,4.13,4.13,2.065,4.13,1.652,0.826,0.826,0.826,0.413,0.826,0.826
33,Kingdee International Software Group,82.0,China,Information Technology,Software & Services,Application Software,EN,2021,1.6400000000000001,1.6400000000000001,1.6400000000000001,0.8200000000000001,0.8200000000000001,0.8200000000000001,1.6400000000000001,1.6400000000000001,1.6400000000000001,1.6400000000000001,0.8200000000000001,0.8200000000000001,0.8200000000000001,0.8200000000000001,0.8200000000000001,4.1000000000000005,12.299999999999999,12.299999999999999,8.200000000000001,1.6400000000000001,1.6400000000000001,3.2800000000000002,4.1000000000000005,4.1000000000000005,2.0500000000000003,4.1000000000000005,1.6400000000000001,0.8200000000000001,0.8200000000000001,0.8200000000000001,0.41000000000000003,0.8200000000000001,0.8200000000000001
34,Kingdee International Software Group,82.433333,China,Information Technology,Software & Services,Application Software,EN,2022,1.6486666600000002,1.6486666600000002,1.6486666600000002,0.8243333300000001,0.8243333300000001,0.8243333300000001,1.6486666600000002,1.6486666600000002,1.6486666600000002,1.6486666600000002,0.8243333300000001,0.8243333300000001,0.8243333300000001,0.8243333300000001,0.8243333300000001,4.121666650000001,12.36499995,12.36499995,8.243333300000002,1.6486666600000002,1.6486666600000002,3.2973333200000003,4.121666650000001,4.121666650000001,2.0608333250000004,4.121666650000001,1.6486666600000002,0.8243333300000001,0.8243333300000001,0.8243333300000001,0.41216666500000004,0.8243333300000001,0.8243333300000001
35,Kingdee International Software Group,83.2,China,Information Technology,Software & Services,Application Software,EN,2023,1.6640000000000001,1.6640000000000001,1.6640000000000001,0.8320000000000001,0.8320000000000001,0.8320000000000001,1.6640000000000001,1.6640000000000001,1.6640000000000001,1.6640000000000001,0.8320000000000001,0.8320000000000001,0.8320000000000001,0.8320000000000001,0.8320000000000001,4.16,12.48,12.48,8.32,1.6640000000000001,1.6640000000000001,3.3280000000000003,4.16,4.16,2.08,4.16,1.6640000000000001,0.8320000000000001,0.8320000000000001,0.8320000000000001,0.41600000000000004,0.8320000000000001,0.8320000000000001
36,Tencent,64.6,China,Information Technology,Software & Services,Internet Services & Infrastructure,EN,2020,1.2919999999999998,1.2919999999999998,1.2919999999999998,0.6459999999999999,0.6459999999999999,0.6459999999999999,1.2919999999999998,1.2919999999999998,1.2919999999999998,1.2919999999999998,0.6459999999999999,0.6459999999999999,0.6459999999999999,0.6459999999999999,0.6459999999999999,3.23,9.69,9.69,6.46,1.2919999999999998,1.2919999999999998,2.5839999999999996,3.23,3.23,1.615,3.23,1.2919999999999998,0.6459999999999999,0.6459999999999999,0.6459999999999999,0.32299999999999995,0.6459999999999999,0.6459999999999999
37,Tencent,65.2,China,Information Technology,Software & Services,Internet Services & Infrastructure,EN,2021,1.304,1.304,1.304,0.652,0.652,0.652,1.304,1.304,1.304,1.304,0.652,0.652,0.652,0.652,0.652,3.2600000000000002,9.78,9.78,6.5200000000000005,1.304,1.304,2.608,3.2600000000000002,3.2600000000000002,1.6300000000000001,3.2600000000000002,1.304,0.652,0.652,0.652,0.326,0.652,0.652
38,Tencent,66.9,China,Information Technology,Software & Services,Internet Services & Infrastructure,EN,2022,1.338,1.338,1.338,0.669,0.669,0.669,1.338,1.338,1.338,1.338,0.669,0.669,0.669,0.669,0.669,3.3450000000000006,10.035,10.035,6.690000000000001,1.338,1.338,2.676,3.3450000000000006,3.3450000000000006,1.6725000000000003,3.3450000000000006,1.338,0.669,0.669,0.669,0.3345,0.669,0.669
39,Tencent,60.275,China,Information Technology,Software & Services,Internet Services & Infrastructure,EN,2023,1.2055,1.2055,1.2055,0.60275,0.60275,0.60275,1.2055,1.2055,1.2055,1.2055,0.60275,0.60275,0.60275,0.60275,0.60275,3.01375,9.04125,9.04125,6.0275,1.2055,1.2055,2.411,3.01375,3.01375,1.506875,3.01375,1.2055,0.60275,0.60275,0.60275,0.301375,0.60275,0.60275
40,Infosys,82.9,India,Information Technology,Software & Services,IT Consulting & Other Services,EN,2020,1.6580000000000001,1.6580000000000001,1.6580000000000001,0.8290000000000001,0.8290000000000001,0.8290000000000001,1.6580000000000001,1.6580000000000001,1.6580000000000001,1.6580000000000001,0.8290000000000001,0.8290000000000001,0.8290000000000001,0.8290000000000001,0.8290000000000001,4.1450000000000005,12.435,12.435,8.290000000000001,1.6580000000000001,1.6580000000000001,3.3160000000000003,4.1450000000000005,4.1450000000000005,2.0725000000000002,4.1450000000000005,1.6580000000000001,0.8290000000000001,0.8290000000000001,0.8290000000000001,0.41450000000000004,0.8290000000000001,0.8290000000000001
41,Infosys,78.3,India,Information Technology,Software & Services,IT Consulting & Other Services,EN,2021,1.566,1.566,1.566,0.783,0.783,0.783,1.566,1.566,1.566,1.566,0.783,0.783,0.783,0.783,0.783,3.915,11.745,11.745,7.83,1.566,1.566,3.132,3.915,3.915,1.9575,3.915,1.566,0.783,0.783,0.783,0.3915,0.783,0.783
42,Infosys,76.1,India,Information Technology,Software & Services,IT Consulting & Other Services,EN,2022,1.522,1.522,1.522,0.761,0.761,0.761,1.522,1.522,1.522,1.522,0.761,0.761,0.761,0.761,0.761,3.8049999999999997,11.415,11.415,7.609999999999999,1.522,1.522,3.044,3.8049999999999997,3.8049999999999997,1.9024999999999999,3.8049999999999997,1.522,0.761,0.761,0.761,0.3805,0.761,0.761
43,Infosys,79.5,India,Information Technology,Software & Services,IT Consulting & Other Services,EN,2023,1.59,1.59,1.59,0.795,0.795,0.795,1.59,1.59,1.59,1.59,0.795,0.795,0.795,0.795,0.795,3.975,11.924999999999999,11.924999999999999,7.95,1.59,1.59,3.18,3.975,3.975,1.9875,3.975,1.59,0.795,0.795,0.795,0.3975,0.795,0.795
44,Wipro,72.5,India,Information Technology,Software & Services,IT Consulting & Other Services,EN,2020,1.45,1.45,1.45,0.725,0.725,0.725,1.45,1.45,1.45,1.45,0.725,0.725,0.725,0.725,0.725,3.625,10.875,10.875,7.25,1.45,1.45,2.9,3.625,3.625,1.8125,3.625,1.45,0.725,0.725,0.725,0.3625,0.725,0.725
45,Wipro,77.6,India,Information Technology,Software & Services,IT Consulting & Other Services,EN,2021,1.5519999999999998,1.5519999999999998,1.5519999999999998,0.7759999999999999,0.7759999999999999,0.7759999999999999,1.5519999999999998,1.5519999999999998,1.5519999999999998,1.5519999999999998,0.7759999999999999,0.7759999999999999,0.7759999999999999,0.7759999999999999,0.7759999999999999,3.88,11.639999999999999,11.639999999999999,7.76,1.5519999999999998,1.5519999999999998,3.1039999999999996,3.88,3.88,1.94,3.88,1.5519999999999998,0.7759999999999999,0.7759999999999999,0.7759999999999999,0.38799999999999996,0.7759999999999999,0.7759999999999999
46,Wipro,68.2,India,Information Technology,Software & Services,IT Consulting & Other Services,EN,2022,1.364,1.364,1.364,0.682,0.682,0.682,1.364,1.364,1.364,1.364,0.682,0.682,0.682,0.682,0.682,3.41,10.23,10.23,6.82,1.364,1.364,2.728,3.41,3.41,1.705,3.41,1.364,0.682,0.682,0.682,0.341,0.682,0.682
47,Wipro,68.8,India,Information Technology,Software & Services,IT Consulting & Other Services,EN,2023,1.376,1.376,1.376,0.688,0.688,0.688,1.376,1.376,1.376,1.376,0.688,0.688,0.688,0.688,0.688,3.44,10.319999999999999,10.319999999999999,6.88,1.376,1.376,2.752,3.44,3.44,1.72,3.44,1.376,0.688,0.688,0.688,0.344,0.688,0.688
48,SEAGATE,72.6,Singapore,Information Technology,"Technology Hardware, Storage & Peripherals","echnology Hardware, Storage & Peripherals",EN,2020,1.452,1.452,1.452,0.726,0.726,0.726,1.452,1.452,1.452,1.452,0.726,0.726,0.726,0.726,0.726,3.63,10.889999999999999,10.889999999999999,7.26,1.452,1.452,2.904,3.63,3.63,1.815,3.63,1.452,0.726,0.726,0.726,0.363,0.726,0.726
49,SEAGATE,76.1,Singapore,Information Technology,"Technology Hardware, Storage & Peripherals","echnology Hardware, Storage & Peripherals",EN,2021,1.522,1.522,1.522,0.761,0.761,0.761,1.522,1.522,1.522,1.522,0.761,0.761,0.761,0.761,0.761,3.8049999999999997,11.415,11.415,7.609999999999999,1.522,1.522,3.044,3.8049999999999997,3.8049999999999997,1.9024999999999999,3.8049999999999997,1.522,0.761,0.761,0.761,0.3805,0.761,0.761
50,SEAGATE,78.1,Singapore,Information Technology,"Technology Hardware, Storage & Peripherals","echnology Hardware, Storage & Peripherals",EN,2022,1.5619999999999998,1.5619999999999998,1.5619999999999998,0.7809999999999999,0.7809999999999999,0.7809999999999999,1.5619999999999998,1.5619999999999998,1.5619999999999998,1.5619999999999998,0.7809999999999999,0.7809999999999999,0.7809999999999999,0.7809999999999999,0.7809999999999999,3.905,11.714999999999998,11.714999999999998,7.81,1.5619999999999998,1.5619999999999998,3.1239999999999997,3.905,3.905,1.9525,3.905,1.5619999999999998,0.7809999999999999,0.7809999999999999,0.7809999999999999,0.39049999999999996,0.7809999999999999,0.7809999999999999
51,SEAGATE,82.5,Singapore,Information Technology,"Technology Hardware, Storage & Peripherals","echnology Hardware, Storage & Peripherals",EN,2023,1.6500000000000001,1.6500000000000001,1.6500000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,1.6500000000000001,1.6500000000000001,1.6500000000000001,1.6500000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,4.125,12.375,12.375,8.25,1.6500000000000001,1.6500000000000001,3.3000000000000003,4.125,4.125,2.0625,4.125,1.6500000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.41250000000000003,0.8250000000000001,0.8250000000000001
52,Canon,68.6,Japan,Information Technology,"Technology Hardware, Storage & Peripherals","Technology hardware, storage & peripherals industry",EN,2020,1.3719999999999999,1.3719999999999999,1.3719999999999999,0.6859999999999999,0.6859999999999999,0.6859999999999999,1.3719999999999999,1.3719999999999999,1.3719999999999999,1.3719999999999999,0.6859999999999999,0.6859999999999999,0.6859999999999999,0.6859999999999999,0.6859999999999999,3.4299999999999997,10.29,10.29,6.859999999999999,1.3719999999999999,1.3719999999999999,2.7439999999999998,3.4299999999999997,3.4299999999999997,1.7149999999999999,3.4299999999999997,1.3719999999999999,0.6859999999999999,0.6859999999999999,0.6859999999999999,0.34299999999999997,0.6859999999999999,0.6859999999999999
